site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Eltham,LON6,2019-01-17 15:00:00,38.1323298277928,26.580487194740876,7.5339163891673655,36.23818709881871,7.932263249985411,3.4273091457895912,254.10942528180394,2.9153642105893485
London Eltham,LON6,2019-01-17 16:00:00,38.58495929318202,26.69832144566078,7.752264283950908,35.88432245935369,8.071167374424894,3.422443123589541,252.72054072173182,2.831426301622126
London Eltham,LON6,2019-01-17 17:00:00,38.98202348642471,26.774607661908995,7.96147021281618,35.648151038980764,8.141595198850345,3.4251892492520613,247.79535960312614,2.7497199161855006
London Eltham,LON6,2019-01-17 18:00:00,39.21579894596612,26.77831057318383,8.111519616740635,35.48618065490946,8.229197488304695,3.417918588518513,243.8667397294576,2.657230939139367
London Eltham,LON6,2019-01-17 19:00:00,39.4926911275712,26.89108771727164,8.218552455816356,35.259664380862745,8.376001382206477,3.410428061567965,240.41741042305387,2.5681729252868144
London Eltham,LON6,2019-01-17 20:00:00,39.882104554538444,27.206090928429116,8.26708146725918,34.82918834795748,8.43693837139439,3.4103443836702776,236.92592829099667,2.475369393876302
London Eltham,LON6,2019-01-17 21:00:00,40.34273961744378,27.65420730933451,8.2752458838749,34.2734678402497,8.55618784501971,3.4141522361803585,236.76607233894052,2.3569057133023232
London Eltham,LON6,2019-01-17 22:00:00,40.858298918178654,27.97288247653649,8.403650374653,33.756055361486986,8.720029846242639,3.4216034650089155,236.41379160806338,2.2218406088489853
London Eltham,LON6,2019-01-17 23:00:00,41.27367622099502,28.223572514688627,8.511056431329921,33.285236379986074,8.860295176321397,3.414617546271337,235.743550957883,2.0700660106808106
London Eltham,LON6,2019-01-18 00:00:00,41.80913616266465,28.508947106509304,8.674157750927264,32.762032928865864,8.938568735291414,3.392565032461951,234.7847304774638,1.9175842157052716
London Eltham,LON6,2019-01-18 01:00:00,42.48418006426504,28.840039006881632,8.89847745935656,32.17410503355155,9.06323728442841,3.3680831494043635,233.708568006832,1.7765757784662912
London Eltham,LON6,2019-01-18 02:00:00,43.2113550237485,29.21766537580483,9.126447075286968,31.543033307500373,9.164333905298044,3.3405807313841533,232.4259687748397,1.6531386834106208
