site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Harlington,HRL,2018-12-15 20:00:00,84.12487686823287,44.29544529727168,25.976079195992238,21.693439107094225,12.141908416738223,4.321000780879072,182.18743628869436,2.8438587368013923
London Harlington,HRL,2018-12-15 21:00:00,82.9018995055897,44.23749860991201,25.216265945394515,21.932681422008265,11.921290646872851,4.290271004590418,184.41822992443048,2.916906661877458
London Harlington,HRL,2018-12-15 22:00:00,81.12127224157241,44.04412409283376,24.181086642218336,22.23381472884537,11.666563460533794,4.273793064896105,186.74427153639783,3.011729473082131
London Harlington,HRL,2018-12-15 23:00:00,78.94015486746049,43.7142344605376,22.973747391562377,22.62799584313642,11.39774873593412,4.285898241576727,189.10720578487962,3.126288919114078
London Harlington,HRL,2018-12-16 00:00:00,76.46511505091027,43.29017062074247,21.63613570970066,23.123624169921374,11.096541577239272,4.310663511522631,191.39062333250644,3.25288764971693
London Harlington,HRL,2018-12-16 01:00:00,75.5295425968644,43.30138646984266,21.018656422575187,23.514509308171295,10.756175357701808,4.346650597346667,193.61567588527427,3.391546838447799
London Harlington,HRL,2018-12-16 02:00:00,73.37727330069123,42.98117088200558,19.82382214817653,23.955459899398367,10.415919376172056,4.373769011735188,195.76175750679522,3.530772800955307
London Harlington,HRL,2018-12-16 03:00:00,71.03359024070663,42.54690514187134,18.578532534026984,24.517534897794313,10.059209399700256,4.383226308058269,197.71616440158235,3.6662007354832262
London Harlington,HRL,2018-12-16 04:00:00,68.7696861390169,42.19971707671116,17.32848280235573,25.072831160999996,9.70061333865957,4.394166092155741,199.50921422380844,3.7892712739182635
London Harlington,HRL,2018-12-16 05:00:00,66.39292634663722,41.864794590546076,15.996831382186494,25.64819896234063,9.368022471068969,4.407067902748949,201.23174000896555,3.9040131513182406
London Harlington,HRL,2018-12-16 06:00:00,64.48262408242249,41.70825983860702,14.853053914205598,26.146978742344828,9.04564257510748,4.42726747622881,202.91632836960648,4.0123687451179
London Harlington,HRL,2018-12-16 07:00:00,63.62795471251399,41.80985544926088,14.229394164189328,26.485401629444624,8.730746715130882,4.4556154814256335,204.2848055165623,4.10913291742658
London Harlington,HRL,2018-12-16 08:00:00,62.66841110211805,41.86213501845519,13.569500306960338,26.859847345250003,8.436068180544423,4.515567307348482,205.1393401302462,4.200092824872689
London Harlington,HRL,2018-12-16 09:00:00,61.35835149979182,41.926442707590084,12.673161333895152,27.02723695907655,8.185461824073283,4.57199991869173,206.10553747796135,4.288236988000511
London Harlington,HRL,2018-12-16 10:00:00,59.7377997611893,41.75240290677406,11.729770894095338,27.276797012045716,7.949399089364492,4.626942081003112,206.91421287716716,4.385960576528812
London Harlington,HRL,2018-12-16 11:00:00,58.53094358867442,41.611328986430685,11.034685927151767,27.597206936452082,7.715555787238253,4.681132497342978,207.29557083054806,4.487997642110903
London Harlington,HRL,2018-12-16 12:00:00,57.15592896675849,41.73199852979325,10.059225975309289,27.678763495790562,7.482539446333914,4.737896771284748,207.98653497270544,4.601393389444262
London Harlington,HRL,2018-12-16 13:00:00,55.21363222738542,41.846638524067906,8.71772677692376,27.805159939219536,7.238205363174442,4.789967968640913,208.86550658150563,4.735939826442711
London Harlington,HRL,2018-12-16 14:00:00,53.319548216369114,42.0298328287028,7.362961045767481,27.78673031512331,6.98712196138004,4.835346966843681,209.59062485699542,4.85622985335849
London Harlington,HRL,2018-12-16 15:00:00,52.286448810364035,42.18614600703996,6.587246301773041,27.939658290627378,6.732912820840232,4.861490550663007,210.23867917648545,4.962929336215482
London Harlington,HRL,2018-12-16 16:00:00,51.48273645134214,42.14806974483346,6.087911343806979,28.198170244416367,6.473202742735316,4.883227324388813,210.63755104936266,5.055603793621877
London Harlington,HRL,2018-12-16 17:00:00,50.71449244747361,42.115029565196984,5.6084239972434675,28.317232347492574,6.219316531125197,4.902507118547955,210.63158840629288,5.136491185869613
London Harlington,HRL,2018-12-16 18:00:00,49.82255341441102,42.020044892311546,5.0886638404069,28.370023558196547,5.988786363888061,4.922161599973655,210.54831348374594,5.201872928165374
London Harlington,HRL,2018-12-16 19:00:00,48.912398551387334,41.6691906032435,4.7238974682843144,28.684328685246243,5.7679957297147055,4.946891975897447,210.57372988291988,5.259231078036871
London Harlington,HRL,2018-12-16 20:00:00,49.35028209030163,41.370745528636476,5.204118524488924,29.066068838830603,5.556470322293201,4.977739307775158,210.6414041285907,5.31692444766448
London Harlington,HRL,2018-12-16 21:00:00,53.740332018682466,41.55119271663557,7.949549911525214,29.41693776560214,5.443693450931922,5.005319983262435,210.6152759591209,5.375670566551438
London Harlington,HRL,2018-12-16 22:00:00,58.65721661683185,41.85096956026789,10.96074920290437,29.622465917150528,5.394174053412807,5.012397371766717,210.56673989885937,5.44089054287091
London Harlington,HRL,2018-12-16 23:00:00,63.52314010862049,42.33514771273089,13.818449011477357,29.819756357712873,5.442563921272852,5.011792654975745,210.7442144524783,5.521321602615875
London Harlington,HRL,2018-12-17 00:00:00,66.91767000673208,42.651876848138166,15.825738307227114,30.087204212289393,5.467587989678679,5.0039589470116095,211.18177702033924,5.606492998325913
London Harlington,HRL,2018-12-17 01:00:00,68.60854617614693,42.794710747477346,16.835345223984145,30.377546533927468,5.38322271194093,5.012085188840731,211.7237052368989,5.702120404700639
London Harlington,HRL,2018-12-17 02:00:00,68.34192422243754,42.590759038483405,16.79447275955152,30.75055761979203,5.213749372837165,5.0199578561499445,212.5299758281829,5.808623058170777
London Harlington,HRL,2018-12-17 03:00:00,68.10842534892166,42.36687349380646,16.788203077425898,31.082531381977294,5.10714110227641,5.014833855330105,213.05999400356413,5.918642724170571
London Harlington,HRL,2018-12-17 04:00:00,67.80994700330501,42.13172222185169,16.746902162846826,31.3680233473745,4.977066998214355,5.014345508408995,213.09864709431045,6.019044344201735
London Harlington,HRL,2018-12-17 05:00:00,68.19901167710503,42.14786910461284,16.990112766005137,31.477798276019563,4.8444473955658545,5.011531627363736,212.95069576300216,6.107898583740693
London Harlington,HRL,2018-12-17 06:00:00,68.20777858451223,42.06457992089583,17.050150200328968,31.613222968587912,4.699324258627198,4.993178896228955,212.87002484920222,6.176745166921406
London Harlington,HRL,2018-12-17 07:00:00,68.5345113630079,42.11792793844106,17.22844712113471,31.69592902552952,4.600224786949835,4.962337492947236,212.6864473988711,6.227949942320761
London Harlington,HRL,2018-12-17 08:00:00,69.17948999968463,42.41190357678981,17.457365302868116,31.57956367419249,4.5416079978435695,4.923028360707378,212.34392835537395,6.264066779702751
London Harlington,HRL,2018-12-17 09:00:00,69.33076482762826,42.53317403251248,17.476933670962776,31.623141964097425,4.47524779159621,4.890849296781879,211.96411641043906,6.293377419499875
London Harlington,HRL,2018-12-17 10:00:00,69.7745146598149,42.74813848429514,17.62614359978568,31.594943157405247,4.422049483448138,4.866627933170937,211.66679511949582,6.318994882772213
London Harlington,HRL,2018-12-17 11:00:00,70.04124931306812,43.08992176565432,17.57719812460875,31.473045561129116,4.366846923649797,4.838330066957335,211.17274370332373,6.345327334720931
London Harlington,HRL,2018-12-17 12:00:00,70.46771588112237,43.59589957917096,17.525342280419043,31.181072615514793,4.334354477528047,4.807924161398189,210.9136659218384,6.355283649437904
London Harlington,HRL,2018-12-17 13:00:00,70.74782435188327,43.985805915993005,17.453733912714007,30.95504971013017,4.296326326860418,4.782033305156488,210.5504154251069,6.381215328297706
London Harlington,HRL,2018-12-17 14:00:00,70.96035615670021,44.347224613107656,17.356632364384968,30.71714538201805,4.313417030991288,4.75586820900314,209.90749255952872,6.398705872187094
